ounting,low0.83,0.7,5,168,3,0,0,0,hr,low0.58,0.62,5,184,3,0,0,0,hr,low0.67,0.97,4,186,3,0,0,0,hr,low0.65,0.57,3,238,3,0,0,0,hr,low0.89,0.95,5,203,3,0,0,0,technical,low0.84,0.5,5,195,3,0,0,0,technical,low0.5,0.7,5,264,2,0,0,0,technical,low0.7,0.51,3,256,3,0,0,0,technical,low0.79,0.83,5,268,3,0,0,0,technical,low0.19,0.72,6,243,6,1,0,0,technical,low0.89,0.5,4,136,2,1,0,0,technical,low0.36,0.6,2,136,6,0,0,0,technical,low0.62,0.66,5,165,3,0,0,0,technical,low0.84,0.93,6,166,4,0,0,0,technical,low0.65,0.87,4,267,2,0,0,0,technical,low0.65,0.7,4,233,3,0,0,0,support,medium0.87,0.92,3,141,2,0,0,0,support,medium0.66,0.73,5,249,2,0,0,0,support,medium0.83,0.9,3,102,4,0,0,0,support,medium0.89,0.63,3,268,3,0,0,0,support,medium0.91,0.97,4,139,3,0,0,0,support,medium0.91,0.56,3,168,2,0,0,0,support,medium0.83,0.5,4,259,2,0,0,0,support,medium0.87,0.82,4,248,2,0,0,0,support,medium0.62,0.79,3,274,3,0,0,0,support,medium0.54,1,3,169,2,0,0,0,support,medium0.84,0.53,5,190,3,0,0,0,technical,medium0.33,0.82,2,114,5,0,0,0,technical,high0.79,0.58,4,191,6,0,0,0,technical,low0.31,0.41,2,263,3,0,0,0,management,medium0.68,0.81,3,166,2,0,0,0,IT,medium0.52,0.7,4,247,5,0,0,0,IT,medium0.54,0.64,3,203,4,0,0,0,IT,medium0.73,0.78,4,181,4,0,0,0,IT,low0.49,0.74,3,229,3,1,0,0,IT,low0.37,0.67,2,159,2,0,0,0,product_mng,low0.53,0.84,3,151,3,0,0,0,product_mng,low0.58,0.75,4,222,3,1,0,0,product_mng,low0.2,0.51,2,163,2,0,0,0,product_mng,low0.91,0.6,4,163,5,0,0,0,IT,low0.53,0.78,2,138,2,0,0,0,RandD,low0.99,0.72,4,136,3,0,0,0,RandD,low0.97,0.87,3,207,4,0,0,0,RandD,low0.18,0.93,3,245,4,1,0,0,RandD,low0.83,0.93,6,130,5,0,0,0,RandD,low0.49,0.47,4,285,3,0,0,0,RandD,low0.74,0.93,3,204,4,0,0,0,marketing,low0.7,0.6,3,183,3,0,0,0,sales,low0.97,0.91,3,246,2,0,0,0,accounting,low0.92,0.91,3,250,4,0,0,0,support,low0.94,0.7,3,176,3,0,0,0,technical,low1,0.98,3,177,2,0,0,0,management,low0.5,0.51,3,169,4,0,0,0,marketing,low0.77,0.89,3,142,3,0,0,0,marketing,low0.68,0.71,5,135,4,1,0,0,marketing,medium0.57,0.43,3,167,3,0,0,0,sales,medium0.57,0.61,5,191,4,0,0,0,sales,medium0.48,0.97,3,224,6,0,0,0,sales,medium0.7,0.95,5,234,6,1,0,0,sales,medium0.68,0.43,3,161,2,1,0,0,sales,medium0.62,0.68,3,124,3,0,0,0,sales,medium0.61,0.51,4,242,3,0,0,0,sales,medium0.83,0.77,2,186,2,0,0,0,sales,medium0.99,0.8,5,254,5,0,0,0,sales,medium0.58,0.72,4,170,2,0,0,0,sales,medium0.93,0.83,4,225,2,0,0,0,sales,medium0.66,0.5,4,263,3,0,0,0,sales,high0.52,0.98,4,148,3,0,0,0,sales,low0.5,0.6,5,216,3,0,0,0,sales,medium0.16,0.7,5,257,4,0,0,0,sales,medium0.62,0.74,4,173,2,0,0,0,sales,medium0.49,0.49,6,188,3,0,0,0,sales,medium0.56,0.91,4,188,2,1,0,0,sales,low0.96,0.59,4,108,6,0,0,0,sales,low0.5,0.75,5,179,3,0,0,0,accounting,low0.99,0.99,4,195,2,0,0,0,accounting,low0.54,0.51,3,265,3,0,0,0,accounting,low0.52,0.9,4,285,2,0,0,0,hr,low0.81,0.99,5,202,4,0,0,0,hr,low0.5,0.73,4,271,2,0,0,0,hr,low0.51,0.88,3,202,4,0,0,0,hr,low0.41,0.47,6,171,2,0,0,0,technical,low0.62,0.72,2,180,2,1,0,0,technical,low0.56,0.68,3,269,3,1,0,0,technical,low0.96,0.75,3,231,3,0,0,0,technical,low0.58,0.64,2,249,2,0,0,0,technical,low0.66,0.75,3,228,2,0,0,0,technical,low0.56,0.75,2,264,2,0,0,0,technical,low0.56,0.93,4,210,3,1,0,0,technical,low0.67,0.91,3,256,3,0,0,0,technical,low0.72,0.71,5,137,3,0,0,0,technical,low0.59,0.79,4,272,3,0,0,0,technical,low0.95,0.55,5,185,2,0,0,0,support,low1,0.93,3,264,4,0,0,0,support,medium0.56,0.64,3,238,3,0,0,0,support,medium0.52,0.49,4,98,3,0,0,0,support,medium0.88,0.9,4,248,2,0,0,0,support,medium0.58,0.84,4,271,2,0,0,0,support,medium0.86,0.92,3,180,2,0,0,0,support,medium0.19,0.64,5,181,4,1,0,0,support,medium0.6,0.6,4,182,3,0,0,0,support,medium0.82,0.87,3,204,4,0,0,0,support,medium0.64,0.75,4,170,3,0,0,0,support,medium0.83,0.67,4,139,3,0,0,0,technical,medium0.57,0.75,3,159,2,0,0,0,technical,medium0.98,0.92,3,254,3,0,0,0,technical,high0.54,0.69,4,168,2,0,0,0,management,low0.72,0.66,3,256,2,0,0,0,IT,medium0.89,0.87,4,209,2,0,0,0,IT,medium0.41,0.57,3,193,3,1,0,0,IT,medium0.93,0.62,4,142,2,0,0,0,IT,medium0.9,0.9,3,274,3,0,0,0,IT,low0.38,0.59,4,276,2,0,0,0,product_mng,low0.52,0.88,4,155,3,1,0,0,product_mng,low0.99,0.72,3,220,2,1,0,0,product_mng,low0.69,0.74,2,271,2,0,0,0,product_mng,low0.76,0.76,5,175,3,0,0,0,IT,low0.42,0.46,3,128,2,1,0,0,RandD,low0.78,0.9,4,104,4,0,0,0,RandD,low0.37,0.46,3,173,6,0,0,0,RandD,medium0.89,0.39,6,190,3,1,0,0,RandD,medium0.93,0.49,5,167,3,0,0,0,RandD,medium0.98,0.56,3,187,3,0,0,0,RandD,medium0.65,0.56,3,259,3,0,0,0,marketing,medium0.3,0.61,3,138,5,0,0,0,sales,medium0.97,1,5,251,2,0,0,0,accounting,medium0.84,0.49,5,189,2,0,0,0,support,medium0.76,0.76,4,149,3,0,0,0,technical,medium0.5,0.74,4,246,3,0,0,0,management,medium0.48,0.61,3,146,3,0,0,0,marketing,medium0.56,0.63,4,204,4,0,0,0,marketing,medium0.99,0.77,4,184,3,0,0,0,marketing,medium0.65,0.94,4,174,3,0,0,0,sales,medium0.92,0.81,3,196,2,0,0,0,sales,medium0.88,0.76,3,223,3,0,0,0,sales,medium0.99,0.86,3,198,3,0,0,0,sales,medium0.96,0.93,5,141,2,1,0,0,sales,medium0.55,0.85,4,273,2,0,0,0,sales,medium0.71,0.94,4,209,3,0,0,0,sales,medium0.72,0.68,3,135,4,0,0,0,sales,medium0.23,0.5,5,100,3,0,0,0,sales,medium0.78,0.61,3,193,3,0,0,0,sales,medium0.82,0.61,3,229,2,0,0,0,sales,medium0.49,0.74,4,104,4,0,0,0,sales,medium0.96,0.82,4,201,2,0,0,0,sales,high0.5,0.78,3,206,3,1,0,1,sales,high0.98,0.57,5,141,3,0,0,1,sales,high0.85,0.57,4,150,3,0,0,1,sales,high0.72,0.75,3,166,3,0,0,1,sales,high0.78,0.83,4,252,2,0,0,1,sales,high0.62,0.43,2,106,2,0,0,1,sales,high0.64,0.38,5,171,6,1,0,1,accounting,high0.24,0.5,4,232,3,0,0,1,accounting,high0.84,0.78,5,172,2,0,0,1,accounting,high0.61,0.61,4,239,2,0,0,1,hr,high0.79,0.71,4,222,3,0,0,1,hr,high0.86,0.77,3,152,3,0,0,1,hr,low0.7,0.54,3,198,3,1,0,1,hr,low0.53,0.76,5,143,4,0,0,1,technical,low0.58,0.88,3,157,4,0,0,1,technical,low0.45,0.55,5,268,2,0,0,0,technical,low0.86,0.87,4,183,3,0,0,0,technical,low0.95,0.81,4,238,2,0,0,0,technical,low0.51,0.84,4,214,2,0,0,0,technical,low0.35,0.41,6,244,3,0,0,0,technical,low0.99,0.57,3,221,3,0,0,0,technical,low0.73,0.49,4,200,2,1,0,0,technical,low0.44,0.48,2,226,3,0,0,0,technical,low0.43,0.74,4,121,5,1,0,0,technical,low0.81,0.77,5,249,2,0,0,0,support,low0.77,0.83,3,204,3,0,0,0,support,low0.52,0.86,5,256,3,0,0,0,support,medium0.21,0.92,2,211,2,0,0,0,support,medium0.88,0.93,3,162,3,0,0,0,support,medium0.48,0.8,5,235,2,0,0,0,support,medium0.21,0.63,5,226,3,0,0,0,support,medium0.81,0.53,4,242,3,0,0,0,support,medium0.38,0.77,3,173,5,0,0,0,support,medium0.67,0.77,5,167,2,0,0,0,support,medium0.87,0.94,4,256,2,0,0,0,support,medium0.85,0.41,2,229,6,0,0,0,technical,medium0.52,0.9,5,176,3,0,0,0,technical,medium0.9,0.95,3,133,4,0,0,0,technical,medium0.85,0.56,5,203,3,0,0,0,management,high0.77,0.52,3,210,3,1,0,0,IT,high0.61,0.97,4,198,2,0,0,0,IT,high0.74,0.54,3,175,3,1,0,0,IT,high0.56,0.85,5,245,3,0,0,0,IT,high0.28,0.97,4,102,3,0,0,0,IT,high0.86,0.68,2,192,3,0,0,0,product_mng,high0.63,0.78,4,160,2,0,0,0,product_mng,high0.85,0.96,3,211,2,0,0,0,product_mng,low0.84,0.84,6,261,5,0,0,0,product_mng,low0.98,0.6,4,191,3,0,0,0,IT,low0.51,0.78,5,225,4,0,0,0,RandD,low0.71,0.85,4,157,2,0,0,0,RandD,low0.88,0.69,3,248,4,0,0,0,RandD,low0.16,0.81,2,159,6,1,0,0,RandD,low0.98,0.86,4,254,2,1,0,0,RandD,low0.81,0.76,3,203,3,0,0,0,RandD,medium0.17,0.79,2,126,5,0,0,0,marketing,medium0.22,0.65,6,212,4,0,0,0,sales,medium0.67,0.69,5,225,3,0,0,0,accounting,medium0.72,0.83,5,193,2,0,0,0,support,medium0.67,0.91,3,147,3,0,0,0,technical,medium0.47,0.55,2,156,2,0,0,0,management,medium0.51,0.75,3,234,2,1,0,0,marketing,medium0.88,0.71,5,246,3,0,0,0,marketing,medium0.48,0.94,4,231,4,0,0,0,marketing,medium0.66,0.99,4,209,3,0,0,0,sales,medium0.58,0.5,3,144,3,0,0,0,sales,medium0.23,0.96,2,234,4,0,0,0,sales,medium0.86,0.77,5,230,2,0,0,0,sales,medium0.81,0.99,2,156,5,0,0,0,sales,medium0.75,0.54,6,138,4,1,0,0,sales,medium0.49,0.89,2,233,4,1,0,0,sales,medium0.31,0.5,3,262,5,0,0,0,sales,medium0.83,0.75,6,215,5,0,0,0,sales,medium0.7,0.55,4,227,3,0,0,0,sales,medium0.49,0.99,3,199,3,0,0,0,sales,medium0.57,0.92,3,238,2,0,0,0,sales,medium0.37,0.45,6,100,5,1,0,0,sales,medium0.69,0.75,3,179,2,1,0,0,sales,high0.62,0.98,4,107,2,0,0,0,sales,low0.5,0.68,4,274,4,0,0,0,sales,medium0.81,0.73,4,272,2,0,0,0,sales,medium0.2,0.41,6,264,3,0,0,0,sales,medium0.22,0.58,2,255,5,0,0,0,sales,medium0.63,0.79,5,215,2,1,0,0,accounting,medium0.68,0.53,3,156,4,0,0,0,accounting,medium0.52,0.49,3,146,2,1,0,0,accounting,medium0.22,0.52,6,217,6,0,0,0,hr,medium0.51,0.82,3,206,4,0,0,0,hr,medium0.66,0.92,4,239,3,0,0,0,hr,medium0.26,0.37,2,232,3,1,0,0,hr,low0.42,0.4,3,160,2,0,0,0,technical,low0.86,0.77,5,237,3,1,0,0,technical,low0.52,0.68,3,162,4,1,0,0,technical,low0.95,0.64,3,138,4,1,0,0,technical,low0.63,0.94,2,228,2,1,0,0,technical,low1,0.54,3,151,2,1,0,0,technical,low0.54,0.58,3,169,2,1,0,0,technical,high0.9,0.7,3,147,4,0,0,0,technical,low0.49,0.99,6,205,5,0,0,0,technical,high0.81,0.6,3,140,2,0,0,0,technical,high0.5,0.66,4,150,4,0,0,0,technical,low0.7,0.88,4,191,3,1,0,0,support,low0.5,0.85,4,150,2,0,0,0,support,high0.98,0.66,2,255,3,0,0,0,support,low0.86,0.51,3,230,3,0,0,0,support,medium0.93,0.77,3,202,5,0,0,0,support,high0.62,0.75,3,180,3,0,0,0,support,medium0.64,0.57,3,179,3,0,0,0,support,medium0.66,0.94,4,198,3,1,0,0,support,medium0.65,0.86,4,267,2,0,0,0,support,medium0.89,0.84,3,166,2,0,0,0,support,high0.77,0.58,4,162,2,0,0,0,support,medium0.4,0.36,4,128,4,0,0,0,technical,medium0.36,0.44,4,114,4,0,0,0,technical,medium0.3,0.48,2,104,2,0,0,0,technical,high0.9,0.64,4,139,3,1,0,0,management,medium0.23,0.49,5,214,5,0,0,0,IT,high0.24,0.79,2,175,5,0,0,0,IT,low0.98,0.92,4,175,2,0,0,0,IT,medium0.49,0.48,2,186,2,0,0,0,IT,medium0.23,0.48,3,139,4,0,0,0,IT,medium0.79,0.71,3,202,3,0,0,0,product_mng,medium0.21,0.76,4,165,6,1,0,0,product_mng,low0.38,0.92,5,238,2,0,0,0,product_mng,low0.17,0.59,4,179,4,0,0,0,product_mng,low0.56,0.69,5,239,2,1,0,0,IT,low0.97,0.7,5,195,2,1,0,0,RandD,low0.22,0.78,6,206,6,0,0,0,RandD,low0.84,0.88,3,194,3,0,0,0,RandD,low0.64,0.63,5,105,5,1,0,0,RandD,low0.78,0.69,5,256,3,0,0,0,RandD,low0.23,0.4,6,110,4,1,0,0,marketing,low0.99,0.82,6,185,4,1,0,0,sales,high0.15,0.76,4,255,6,0,0,0,accounting,low0.24,0.96,3,174,6,0,0,0,support,low0.84,0.71,4,273,3,0,0,0,technical,low0.82,0.58,2,248,6,0,0,0,management,low0.17,0.86,3,286,6,0,0,0,marketing,high0.72,0.71,5,248,2,0,0,0,marketing,low0.86,0.91,3,234,3,1,0,0,marketing,low0.75,0.55,3,162,3,0,0,0,sales,low0.93,0.82,5,272,3,0,0,0,sales,high0.75,0.52,3,260,3,1,0,0,sales,low0.45,0.55,3,151,3,0,0,0,sales,medium0.44,0.87,2,140,4,0,0,0,sales,high0.55,0.9,5,237,3,0,0,0,sales,medium0.78,0.56,5,252,2,0,0,0,sales,high0.5,0.52,4,178,3,0,0,0,sales,medium0.96,0.66,4,268,3,0,0,0,sales,medium0.72,0.53,5,244,4,0,0,0,sales,medium0.77,0.55,3,225,3,0,0,0,sales,medium0.89,0.94,5,223,3,0,0,0,sales,medium0.58,0.79,4,149,6,0,0,0,sales,medium0.75,0.96,5,190,3,0,0,0,sales,medium0.77,0.8,4,167,3,0,0,0,sales,medium0.76,0.87,4,161,3,0,0,0,sales,high0.87,0.76,4,218,2,0,0,0,sales,low0.95,0.74,3,212,3,0,0,0,sales,medium0.73,0.54,3,150,3,0,0,0,sales,medium0.2,0.56,5,181,6,0,0,0,accounting,medium0.55,0.43,3,120,6,1,0,0,accounting,medium0.21,0.53,3,229,5,0,0,0,accounting,medium0.91,0.74,3,139,5,1,0,0,hr,medium0.61,0.87,4,151,3,0,0,0,hr,medium0.89,0.59,4,230,3,0,0,0,hr,medium0.65,0.76,4,193,2,0,0,0,hr,medium0.7,0.48,4,229,2,0,0,0,technical,high0.79,0.95,3,222,4,0,0,0,technical,low0.99,0.67,3,200,2,0,0,0,technical,low0.52,0.77,4,134,4,0,0,0,technical,low0.71,0.97,3,219,3,0,0,0,technical,high0.21,0.58,5,197,4,0,0,0,technical,low0.4,0.62,3,283,5,0,0,0,technical,low0.74,0.75,4,149,3,0,0,0,technical,low0.79,0.6,4,161,3,0,0,0,technical,high0.88,0.58,5,264,3,0,0,0,technical,low0.89,0.93,4,137,2,0,0,0,technical,low0.61,0.72,3,144,2,0,0,0,support,low0.48,0.54,4,105,5,1,0,0,support,low0.81,0.98,6,196,2,0,0,0,support,low0.71,0.74,3,250,3,0,0,0,support,low0.92,0.53,3,253,3,0,0,0,support,low0.99,0.71,4,199,4,0,0,0,support,medium0.74,0.55,6,130,2,0,0,0,support,medium1,0.94,3,257,4,0,0,0,support,medium0.81,0.55,3,127,4,0,0,0,support,medium0.59,0.7,2,153,2,0,0,0,support,medium0.9,0.58,5,260,2,0,0,0,support,medium0.98,0.9,4,247,2,0,0,0,technical,medium0.56,0.55,3,250,4,0,0,0,technical,medium0.86,0.89,4,136,4,0,0,0,technical,medium0.82,0.59,3,210,3,0,0,0,management,medium0.94,0.53,4,183,3,0,0,0,IT,medium0.68,0.96,4,255,3,0,0,0,IT,medium0.81,0.69,5,109,2,0,0,0,IT,high0.59,0.59,3,173,3,0,0,0,IT,low0.54,0.82,4,266,2,0,0,0,IT,medium0.77,0.87,5,257,2,0,0,0,product_mng,medium0.62,0.61,6,103,4,0,0,0,product_mng,medium0.58,0.57,5,105,6,0,0,0,product_mng,medium0.63,0.84,3,269,2,0,0,0,product_mng,low0.78,1,4,154,2,0,0,0,IT,low0.82,0.78,5,232,3,0,0,0,RandD,low0.73,0.86,3,215,4,0,0,0,RandD,low0.53,0.74,4,272,2,1,0,0,RandD,low0.88,0.62,4,221,2,0,0,0,RandD,low0.65,0.6,4,200,4,0,0,0,RandD,low0.57,0.61,5,254,5,0,0,0,marketing,low0.93,0.76,5,187,3,0,0,0,marketing,low0.83,0.64,2,192,2,0,0,0,sales,low0.73,0.45,5,232,4,0,0,0,accounting,low0.78,0.67,4,221,3,1,0,0,support,low0.9,0.62,3,233,5,1,0,0,technical,low0.59,0.66,3,166,3,1,0,0,management,low0.67,0.89,2,173,3,0,0,0,marketing,low0.59,0.51,4,184,2,0,0,0,marketing,low0.53,0.54,4,257,3,1,0,0,marketing,low0.56,0.73,4,226,2,0,0,0,sales,low0.72,0.89,3,221,3,0,0,0,sales,low0.81,0.49,2,205,5,1,0,0,sales,low0.54,0.68,3,158,3,0,0,0,sales,low0.91,0.87,3,199,3,0,0,0,sales,medium0.51,0.96,3,192,3,0,0,0,sales,medium0.59,0.39,4,190,5,0,0,0,sales,medium0.64,0.86,5,222,3,0,0,0,sales,medium0.95,0.68,5,225,3,0,0,0,sales,medium0.75,0.69,3,274,2,0,0,0,sales,medium0.44,0.38,3,197,2,0,0,0,sales,medium0.55,0.6,4,176,3,0,0,0,sales,medium0.6,0.81,3,226,2,0,0,0,sales,medium0.84,0.58,5,186,2,0,0,0,sales,medium0.49,0.65,3,226,3,0,0,0,sales,medium0.75,0.71,4,209,3,0,0,0,sales,medium0.35,0.81,5,182,5,0,0,0,sales,high0.68,0.78,3,232,3,0,0,0,sales,low0.52,0.53,2,286,3,0,0,0,sales,medium0.78,0.57,3,177,3,0,0,0,accounting,medium0.44,0.92,6,268,4,1,0,0,accounting,medium0.18,0.86,5,267,4,0,0,0,accounting,medium0.37,0.52,4,211,4,0,0,0,hr,low0.71,0.76,3,246,3,0,0,0,hr,low0.55,0.83,5,220,3,0,0,0,hr,low0.98,0.78,3,197,2,0,0,0,hr,low0.88,0.53,3,188,3,0,0,0,technical,low0.79,0.9,5,212,5,0,0,0,technical,low0.96,0.66,3,230,3,0,0,0,technical,low0.3,0.55,6,178,2,0,0,0,technical,low0.59,0.9,4,226,2,0,0,0,technical,low0.72,0.55,4,202,3,0,0,0,technical,low0.59,0.87,4,191,2,0,0,0,technical,low0.93,0.68,2,150,3,0,0,0,technical,low0.49,0.86,5,235,5,0,0,0,technical,low0.73,0.95,3,258,3,0,0,0,technical,low0.53,0.6,5,247,3,0,0,0,technical,low0.77,0.83,6,271,3,0,0,0,support,low0.45,0.62,6,129,5,0,0,0,support,low0.95,0.78,5,246,3,0,0,0,support,low0.86,0.69,5,157,4,0,0,0,support,low0.59,0.58,4,233,4,0,0,0,support,low0.95,0.63,4,153,3,0,0,0,support,low0.7,0.92,4,142,2,1,0,0,support,medium0.56,0.64,5,241,3,1,0,0,support,medium0.5,0.92,3,186,2,0,0,0,support,medium0.76,0.92,4,154,3,0,0,0,support,medium0.85,0.77,5,263,3,0,0,0,support,medium0.98,1,5,150,3,0,0,0,technical,medium0.65,0.4,2,277,2,0,0,0,technical,medium0.44,0.97,4,240,5,1,0,0,technical,medium0.55,0.97,3,222,2,0,0,0,management,medium0.16,0.8,4,140,5,1,0,0,IT,medium0.16,0.9,6,213,2,0,0,0,IT,medium0.75,1,4,272,4,1,0,0,IT,medium0.59,0.57,4,261,2,0,0,0,IT,high0.48,0.87,3,236,2,0,0,0,IT,low0.18,0.68,6,154,5,0,0,0,product_mng,medium0.8,0.72,3,271,2,0,0,0,product_mng,medium0.8,0.88,3,154,2,0,0,0,product_mng,medium0.15,0.52,4,207,4,0,0,0,product_mng,medium0.62,0.86,4,181,2,0,0,0,IT,low0.21,0.99,6,165,4,1,0,0,RandD,low0.9,0.82,3,203,2,0,0,0,RandD,low0.51,1,4,197,2,0,0,0,RandD,low0.99,0.9,4,177,3,0,0,0,RandD,low0.71,0.49,4,273,2,1,0,0,RandD,low0.89,0.93,4,141,2,0,0,0,marketing,low0.74,0.67,4,158,3,0,0,0,sales,low0.84,0.85,3,243,2,0,0,0,accounting,low0.4,0.64,3,188,3,0,0,0,support,low1,0.71,4,216,2,0,0,0,technical,low0.48,0.51,5,286,3,0,0,0,management,low0.99,0.6,3,262,2,0,0,0,marketing,low0.73,0.81,5,173,3,0,0,0,marketing,low0.84,0.91,3,247,4,0,0,0,marketing,low0.55,0.7,3,237,4,0,0,0,sales,low0.44,0.99,5,119,2,0,0,0,sales,low0.95,0.67,4,227,3,0,0,0,sales,low0.76,0.65,4,195,3,0,0,0,sales,low0.94,0.7,6,217,5,0,0,0,sales,low0.85,0.5,4,267,3,0,0,0,sales,low0.57,0.62,3,154,2,0,0,0,sales,medium0.67,0.49,5,161,2,0,0,0,sales,medium0.7,0.67,3,179,3,1,0,0,sales,medium0.67,0.55,4,214,3,1,0,0,sales,medium0.72,0.84,3,167,3,0,0,0,sales,medium0.71,0.53,6,203,3,0,0,0,sales,medium0.51,0.8,4,231,3,0,0,0,sales,medium0.98,0.65,4,263,2,1,0,0,sales,medium0.52,0.83,2,227,4,0,0,0,sales,medium0.21,0.9,4,235,4,0,0,0,sales,medium0.43,0.93,6,127,3,1,0,0,sales,medium0.91,0.62,4,158,3,1,0,0,sales,medium0.74,0.85,4,105,5,0,0,0,sales,high0.34,0.81,3,257,5,0,0,0,accounting,low0.28,0.46,4,260,2,0,0,0,accounting,medium0.7,0.79,6,145,3,0,0,0,accounting,medium0.53,0.59,2,201,3,1,0,0,hr,medium0.97,0.51,4,241,4,0,0,0,hr,medium0.96,0.59,3,214,2,0,0,0,hr,low0.74,0.53,4,166,3,0,0,0,hr,low0.79,0.86,4,173,4,0,0,0,technical,low0.61,0.47,4,181,5,0,0,0,technical,low0.36,0.4,4,114,4,1,0,0,technical,low0.15,0.91,5,267,4,0,0,0,technical,low0.61,0.5,4,216,2,0,0,0,technical,low0.59,0.94,4,265,3,0,0,0,technical,low0.58,0.77,5,272,2,1,0,0,technical,low0.49,0.92,4,229,2,0,0,0,technical,low0.92,0.96,5,174,3,1,0,0,technical,low0.72,0.92,3,264,3,0,0,0,technical,low0.77,0.85,5,221,5,0,0,0,technical,low0.6,0.57,3,202,3,0,0,0,support,low0.21,0.4,3,262,3,0,0,0,support,low0.83,0.75,3,150,3,0,0,0,support,low0.71,0.95,3,251,3,0,0,0,support,low0.94,0.46,2,230,2,1,0,0,support,low0.59,0.99,3,185,2,0,0,0,support,medium0.59,0.59,4,216,2,1,0,0,support,medium0.99,0.68,3,181,3,1,0,0,support,medium0.64,0.7,5,140,4,0,0,0,support,medium0.54,0.5,4,160,3,0,0,0,support,medium0.78,0.63,3,192,2,0,0,0,support,medium0.7,0.79,6,257,4,0,0,0,technical,medium0.9,0.62,5,236,6,0,0,0,technical,medium0.14,0.74,6,160,5,0,0,0,technical,medium0.33,0.69,3,125,3,0,0,0,management,medium0.73,0.53,4,139,2,0,0,0,IT,medium0.8,0.87,4,217,3,0,0,0,IT,medium0.17,0.91,6,246,5,0,0,0,IT,high0.34,0.91,4,284,4,0,0,0,IT,low0.61,0.9,3,263,3,0,0,0,IT,medium0.18,0.95,4,241,6,0,0,0,product_mng,medium0.72,0.94,3,258,3,0,0,0,product_mng,medium0.32,0.79,4,136,3,0,0,0,product_mng,medium0.85,0.81,2,223,3,1,0,0,product_mng,low0.85,0.74,5,170,4,0,0,0,IT,low0.8,0.81,4,194,3,1,0,0,RandD,low0.36,0.82,4,218,5,0,0,0,RandD,low0.8,0.99,6,178,5,0,0,0,RandD,low0.55,0.9,3,181,3,1,0,0,RandD,low0.69,0.56,3,183,4,1,0,0,RandD,low0.71,0.61,2,198,2,1,0,0,marketing,low0.74,0.56,3,203,3,0,0,0,sales,low0.76,0.89,5,204,3,0,0,0,accounting,low0.81,0.62,3,257,3,0,0,0,support,low0.59,1,4,169,2,0,0,0,technical,low0.97,0.69,4,203,2,0,0,0,management,low0.98,0.74,4,260,2,1,0,0,marketing,low0.96,0.87,5,202,2,0,0,0,marketing,low0.82,0.63,4,199,2,0,0,0,marketing,low0.97,0.93,2,270,4,0,0,0,sales,low0.74,0.51,5,258,2,0,0,0,sales,low0.14,0.52,4,108,6,0,0,0,sales,low0.3,0.67,3,232,3,0,0,0,sales,low0.74,0.89,4,149,2,0,0,0,sales,low0.85,0.48,4,214,3,0,0,0,sales,medium0.69,0.65,4,136,2,0,0,0,sales,medium0.6,0.95,4,164,4,0,0,0,sales,medium0.53,0.85,3,236,6,0,0,0,sales,medium0.94,0.88,3,270,3,0,0,0,sales,medium0.57,0.63,5,156,4,0,0,0,sales,medium0.2,0.73,3,250,5,0,0,0,sales,medium0.82,0.92,4,196,3,0,0,0,sales,medium0.62,0.92,5,169,2,0,0,0,sales,medium0.88,0.59,2,144,3,0,0,0,sales,medium0.82,0.62,4,160,3,0,0,0,sales,medium0.62,0.91,3,142,6,1,0,0,sales,medium0.74,0.48,5,165,2,0,0,0,sales,high0.91,0.66,4,163,3,0,0,0,sales,low0.7,0.96,3,263,3,0,0,0,accounting,medium0.84,0.9,3,178,2,0,0,0,accounting,medium0.35,0.5